;image;Rep;Is; areaTotal; width; depth; ratio w/d; CoM X; CoM Y; Densell1; Densell2; Densell3; Densell4; DensRect1; DensRect2; DensRect3; Directionality; LengthBlancs1; LengthBlancs2; nTips; meanhor4; maxhor4; meanhor3; maxhor3; meanhor2; maxhor2; meanhor1; maxhor1; meanvert; maxvert; number; numberdensity; X1;X2;X3;X4;X5;X6;X7;X8;X9;X10; areaPrim; width; depth; ratio w/d; CoM X; CoM Y; Densell1; Densell2; Densell3; Densell4; DensRect1; DensRect2; DensRect3; Directionality; LengthBlancs1; LengthBlancs2; nTips; meanhor4; maxhor4; meanhor3; maxhor3; meanhor2; maxhor2; meanhor1; maxhor1; meanvert; maxvert; number; numberdensity; X1;X2;X3;X4;X5;X6;X7;X8;X9;X10; areaLat; width; depth; ratio w/d; CoM X; CoM Y; Densell1; Densell2; Densell3; Densell4; DensRect1; DensRect2; DensRect3; Directionality; LengthBlancs1; LengthBlancs2; nTips; meanhor4; maxhor4; meanhor3; maxhor3; meanhor2; maxhor2; meanhor1; maxhor1; meanvert; maxvert; number; numberdensity; X1;X2;X3;X4;X5;X6;X7;X8;X9;X10; EDMmax; LatDiam
1699;sim-0.15-0.3-30-0.3-2-1-0.6-20 ;4;Data;34612;312;1374;0.22707424;0.51702374;0.33296168;0.41736242;0.21846876;0.08401542;0.016092656;35125;32737.18;18948.719;7.992892;22.567076;24.88008;457;27.650944;43;25.064327;43;9.217647;19;1.271137;3;71.32881;360;301;0.21906841;99;8;54;131;133;81;256;175;15;3;2640;248;1372;0.18075801;0.5882698;0.32714847;0.051298935;0.018735783;0.007125919;0.001546463;3883.0645;2959.6775;1790.3226;13.497966;348.55847;697.11694;686;3.508982;9;2.4198718;7;1.5888501;5;1.0413793;2;14.0662985;211;805;0.5867347;117;81;127;0;117;12;147;39;248;1;8838;311;999;0.3113113;0.47574928;0.39097673;0.07802298;0.0693961;0.03853187;0.011897039;6659.164;6958.199;4913.183;38.988586;261.88547;263.0035;4228;11.484979;24;13.125;22;7.296748;15;2.925311;7;27.542208;89;4329;4.3333335;94;36;57;66;160;91;270;196;58;4;9;1
1704;sim-0.15-0.3-30-0.3-2-1-0.8-20 ;4;Data;70353;316;1871;0.16889364;0.59135956;0.33906007;0.49714187;0.29382;0.15063237;0.028357372;62107.594;59180.38;37572.785;9.448846;16.101223;20.319881;189;37.227272;61;36.90558;57;14.379311;34;2.1517093;10;142.7069;460;1;5.34E-04;128;43;74;114;169;76;253;202;103;4;5583;272;1865;0.1458445;0.5940931;0.32387233;0.06172889;0.025279846;0.011065785;0.003174603;6084.5586;5683.8237;3375;9.618685;471.92477;942.86;1744;5.2522125;18;4.120087;11;2.028777;6;1.1369863;3;21.942858;180;1949;1.0450402;121;42;146;152;0;38;190;34;1;272;16296;316;1488;0.2123656;0.517313;0.3909212;0.06598545;0.07659427;0.05346375;0.015421278;10053.798;10908.228;8322.785;38.261448;380.29593;381.87708;8154;13.866667;29;16.978378;28;8.943243;18;3.4350283;11;49.812103;137;7958;5.3481183;126;3;73;95;143;80;293;204;81;17;17;1
1709;sim-0.15-0.3-30-0.3-2-1-1-20 ;4;Data;143399;306;2367;0.12927757;0.60106474;0.3462541;0.69838655;0.5093636;0.26030558;0.050231807;122699.34;126699.34;83483.66;10.552587;10.816589;15.452591;161;34.18117;67;38.722034;65;17.921768;38;2.6537163;14;191.83038;483;1;4.22E-04;116;46;39;94;143;81;242;235;84;6;9550;264;2334;0.11311054;0.63850427;0.31533977;0.07183415;0.04011597;0.017269183;0.003903847;11098.484;10166.667;5670.4546;18.441206;587.7176;1174.4415;3324;7.201049;23;5.759516;19;2.439516;8;1.2273972;5;42.059906;224;2903;1.2437875;116;42;24;39;0;22;175;140;64;264;19912;304;1935;0.15710594;0.5215111;0.42087057;0.0436453;0.06798357;0.054208778;0.019875912;10154.605;12766.447;11394.737;31.545727;489.9306;490.6377;9362;10.775862;25;15.261411;28;10.55;21;3.6701682;12;63.813953;161;7868;4.0661497;111;52;8;53;102;87;228;263;169;51;21;2
1714;sim-0.15-0.3-30-0.3-4-0.5-0.6-20 ;4;Data;22468;186;1375;0.13527273;0.5585478;0.35174093;0.37822732;0.26309904;0.09383501;0.017319087;36844.086;35833.332;22456.988;4.013245;30.437832;47.352753;191;14.129337;24;14.827485;24;5.7617645;12;1.0290698;2;73.14724;400;82;0.059636362;62;11;32;77;80;33;155;81;4;3;2061;115;1371;0.08388038;0.70289433;0.32611176;0.048422128;0.0310461;0.016313674;0.004324528;6295.6523;4121.7393;2200;12.799685;344.22375;348.03165;678;2.7546012;8;2.1073825;7;1.2753624;4;1;1;22.4;163;492;0.35886213;40;38;52;0;54;20;56;33;115;1;4195;185;982;0.18839104;0.43516606;0.43105325;0.06677668;0.047825277;0.03610837;0.01033996;4470.2705;5681.081;3967.5676;34.162277;250.4496;499.72992;2359;4.918269;12;6.7008195;12;4.2208333;10;1.9860466;5;22.491804;89;1931;1.9663951;52;20;22;86;57;62;127;156;13;2;8;1
1719;sim-0.15-0.3-30-0.3-4-0.5-0.8-20 ;4;Data;42551;169;1871;0.090326026;0.6190748;0.35965398;0.5942633;0.3500557;0.15203434;0.034449644;73928.99;69946.74;47597.633;3.8982089;23.332623;35.416183;88;16.559092;31;19.0794;31;8.881466;17;1.6837606;6;140.99333;391;1;5.34E-04;75;28;28;55;56;43;133;112;49;4;4009;122;1865;0.06541555;0.71975046;0.34659463;0.08195139;0.04640072;0.016119594;0.004882558;10614.754;8155.738;6172.1313;10.102108;468.02777;934.992;1214;3.588367;11;2.945824;8;1.707124;5;1.0510949;2;43.724136;203;856;0.45898125;61;67;53;0;35;28;11;24;122;1;7507;168;1488;0.11290322;0.5074363;0.42721796;0.04630534;0.063661054;0.049683873;0.014345362;6660.7144;10273.81;8315.477;32.902767;374.36346;748.7269;3780;5.3792048;14;7.9945946;17;5.1327915;13;2.2117264;8;44.126507;117;2663;1.7896506;57;33;13;31;49;42;119;124;88;2;12;1
1724;sim-0.15-0.3-30-0.3-4-0.5-1-20 ;4;Data;82183;166;2367;0.07013097;0.66677386;0.3645766;0.7639116;0.5477908;0.2483227;0.06475093;128813.25;136421.69;95433.734;3.948369;17.802973;25.45322;80;15.19183;33;18.22712;30;9.440476;20;2.0152028;10;183.52113;510;1;4.22E-04;61;27;41;54;68;52;129;105;53;6;5569;130;2349;0.0553427;0.6843813;0.35585198;0.06756225;0.051131412;0.01969727;0.005605381;12030.77;11869.23;8192.308;14.516616;588.9253;1176.7965;1736;3.5162456;12;3.5344827;11;1.811359;7;1.1692308;3;56.72043;288;1155;0.4916986;58;21;24;24;38;14;85;53;11;1;9071;165;1910;0.08638743;0.5217737;0.43576127;0.031044096;0.05081611;0.048283;0.017939989;7739.394;9200;10921.212;23.92033;479.84164;958.60004;4284;5.490291;14;6.819328;16;5.0993657;13;2.2470863;6;54.70552;180;2751;1.4403142;67;35;11;23;54;41;119;118;125;1;20;2
1729;sim-0.15-0.3-30-0.3-4-1-0.6-20 ;4;Data;23293;274;1373;0.199563;0.6109123;0.3494069;0.33353004;0.15777862;0.06421385;0.014236257;26120.438;23452.555;15379.5625;3.9163456;51.318077;167.04842;234;16.227129;27;14.67742;25;5.856305;14;1.2573099;2;49.17899;262;162;0.1179898;97;32;69;138;121;65;236;164;15;4;2106;182;1371;0.13274981;0.84927416;0.36497265;0.046202224;0.022566034;0.007326839;0.00222472;3752.7473;3027.4724;2120.8792;7.9192653;346.0708;692.0094;478;2.512658;7;1.7089041;4;1.3362446;3;1.0769231;2;21.518072;95;403;0.29394603;83;90;94;0;0;16;62;37;182;182;4580;272;980;0.27755103;0.54229224;0.39662108;0.03973105;0.0418067;0.025837818;0.006698983;3503.6765;4147.0586;2797.7942;38.177677;254.26167;508.52335;2275;5.7647057;13;7.6666665;14;4.004237;10;1.8385416;5;16.544445;57;2433;2.4826531;79;56;57;160;120;99;189;183;64;3;8;1
1734;sim-0.15-0.3-30-0.3-4-1-0.8-20 ;4;Data;46840;297;1870;0.15882353;0.5506605;0.3500032;0.39433813;0.21318725;0.09501768;0.022234589;45370.37;42767.676;28427.61;3.7523928;31.527159;40.291344;128;22.184092;37;22.54721;35;9.068966;20;1.7173448;8;91.21942;470;1;5.35E-04;119;21;35;151;162;60;241;249;61;4;3544;206;1811;0.11374931;0.6902395;0.35101765;0.05797884;0.022029568;0.007976039;0.002743527;5961.165;4126.2134;2980.5825;5.9861207;455.9748;458.03934;858;3.3492064;9;2.2805755;8;1.5732648;6;1.0694444;4;22.597315;244;752;0.4152402;87;46;96;117;128;26;97;46;1;1;9623;296;1485;0.1993266;0.5077912;0.38997018;0.050536342;0.047858864;0.032591768;0.010160605;6081.081;7560.811;5952.7026;32.52248;379.28882;757.59686;5055;8.119534;16;10.4959345;19;5.6504064;13;2.0882354;6;32.064625;101;4528;3.0491583;105;36;30;122;161;82;221;201;82;1;11;1
1739;sim-0.15-0.3-30-0.3-4-1-1-20 ;4;Data;92023;296;2366;0.12510566;0.59560823;0.3488836;0.55184734;0.3316845;0.14966801;0.039590627;86043.92;83756.76;54969.594;6.9407635;18.503494;29.50789;127;23.856382;47;24.90678;44;9.880953;22;2.143824;10;130.38518;631;1;4.23E-04;117;57;76;121;166;94;218;183;90;6;4625;242;2358;0.10262935;0.6333826;0.3457362;0.042394456;0.01923972;0.007683186;0.002420982;6264.463;4752.066;3033.0579;9.150487;593.145;300.21136;1341;3.6648648;13;2.4540339;11;1.6840959;8;1.1354467;3;23.404144;261;1185;0.5025445;112;42;106;108;0;57;107;46;40;242;13884;294;1925;0.15272728;0.51120263;0.39376083;0.043576017;0.05647265;0.036729544;0.011822298;9200.681;9959.184;9040.816;28.622007;487.6474;974.155;6459;8.954649;20;11.803758;24;6.409186;16;2.1377673;7;46.626713;129;5487;2.8503897;102;21;61;122;208;75;243;228;120;2;17;2
1744;sim-0.15-0.3-30-1-2-0.5-0.6-20 ;4;Data;103208;279;1648;0.16929612;0.6356933;0.34439176;0.8869132;0.7018042;0.24195543;0.036269728;111229.39;117143.37;75229.39;8.960316;4.9057374;8.377524;497;40.520725;67;43.6;65;21.692682;39;3.507317;11;168.02672;408;243;0.14745146;112;42;81;132;184;88;211;136;71;3;13716;217;1646;0.13183475;0.74869335;0.32911876;0.12592593;0.121337004;0.041758895;0.007836395;18354.838;20350.23;11806.451;25.399195;208.53456;417.59335;4910;12.17866;24;12.07561;23;4.860349;11;1.696319;4;85.206894;245;3701;2.2484813;100;68;96;97;0;41;128;81;60;217;12572;277;1315;0.21064639;0.57565176;0.41812363;0.03780259;0.06404436;0.06771777;0.015308141;7772.563;8000;9555.957;37.513554;336.36438;672.52136;6844;10.903846;23;12.12844;22;9.947692;22;3.93;12;43.13091;105;5548;4.2190113;108;4;67;112;153;102;256;167;93;23;21;1
1749;sim-0.15-0.3-30-1-2-0.5-0.8-20 ;4;Data;174955;321;2255;0.14235033;0.538932;0.35843372;0.9419091;0.7458224;0.2704515;0.03868852;158214.95;166557.62;121018.695;8.807042;4.681617;8.778643;198;36.581005;75;45.36121;71;29.326786;51;4.998227;20;213.90067;754;1;4.43E-04;103;15;63;92;126;99;246;171;118;4;20871;266;2250;0.11822222;0.5775834;0.34531042;0.1021021;0.111064345;0.042406466;0.00611009;20984.963;24477.443;17060.15;26.020311;287.03323;286.61493;7057;13.850829;34;14.433155;37;6.7437277;18;1.9253731;7;85.65678;320;4946;2.1982222;84;44;58;65;99;88;175;127;115;1;16627;319;1883;0.16941051;0.46827364;0.4679473;0.021303173;0.045608185;0.055836327;0.015248681;7231.975;8238.244;11548.589;35.658783;477.74576;955.4915;8810;7.8513513;18;10.545842;21;10.785868;22;5.321663;14;50.29653;178;6510;3.4572492;123;41;71;84;108;78;236;168;125;30;31;1
1754;sim-0.15-0.3-30-1-2-0.5-1-20 ;4;Data;242059;271;2834;0.09562456;0.538993;0.36824432;0.99611974;0.91108114;0.42088994;0.053984478;239343.17;251594.1;203793.36;7.0385127;5.776715;11.361652;144;21.011747;86;24.35502;62;20.624113;44;4.019774;22;197.61693;452;1;3.53E-04;69;35;36;84;134;113;200;153;88;6;15721;207;2792;0.0741404;0.6150678;0.37808424;0.032178912;0.056329794;0.051898573;0.0078152;14396.136;14971.015;18536.232;32.08928;242.00368;1399.8685;4675;7.5124817;45;7.902299;34;5.69754;21;1.5691383;10;84.43956;260;2947;1.0555158;52;32;45;81;111;98;148;104;7;1;12113;270;2386;0.1131601;0.44960618;0.48826927;9.72E-04;0.012978366;0.042810127;0.016142905;4996.2964;3288.889;7177.778;31.937866;600.8602;1200.614;5571;4.710623;12;5.6222596;15;6.027027;15;3.8908765;12;44.39924;148;3594;1.5062866;60;8;30;57;103;99;194;199;136;38;92;2
1759;sim-0.15-0.3-30-1-2-1-0.6-20 ;4;Data;114244;370;1647;0.22465087;0.54796314;0.3284256;0.8142857;0.535249;0.1990504;0.03474611;96105.41;89629.73;55475.676;11.443051;4.9139323;8.587034;1000;63.01818;103;57.61951;87;23.642157;45;3.4781554;11;167.75638;423;601;0.3649059;100;6;100;153;146;150;335;186;81;3;13245;333;1643;0.20267802;0.5562381;0.31525323;0.12966377;0.07174188;0.020045273;0.004472137;13861.862;12477.478;6348.348;19.746733;213.55595;421.9458;4459;14.432911;34;10.938875;23;4.316708;12;1.925926;5;42.591835;216;4356;2.6512477;120;3;110;143;0;90;311;137;63;333;21379;369;1310;0.2816794;0.509561;0.37865523;0.07033729;0.10621394;0.06978802;0.016302016;11753.388;13135.501;10669.377;40.6434;340.92963;680.6247;9962;20.06688;38;23.21779;38;13.453704;25;4.1275167;12;53.310627;125;9789;7.472519;97;28;29;129;189;150;325;254;143;7;23;1
1764;sim-0.15-0.3-30-1-2-1-0.8-20 ;4;Data;214446;430;2255;0.19068736;0.5929528;0.33782652;0.8695053;0.6507628;0.25823462;0.038471952;148011.62;149602.33;94981.4;13.295897;4.3766575;7.2578764;280;68.774254;119;74.590744;111;35.626785;66;4.5921984;20;250.24384;826;1;4.43E-04;156;6;82;197;272;136;414;287;134;4;25631;333;2248;0.14813167;0.6989876;0.3072042;0.12201963;0.100766554;0.0377004;0.007405629;22387.387;23075.074;12384.385;25.179354;287.92935;569.28723;9413;18.8574;39;16.70893;38;5.4076085;20;1.517647;6;87.252785;315;8386;3.730427;132;51;87;216;221;100;256;168;1;1;31843;430;1880;0.2287234;0.54273236;0.4105892;0.049894694;0.08213312;0.0721948;0.017006677;13046.512;14458.14;15062.791;38.925858;482.2489;482.84427;16169;17.975983;35;22.967949;38;17.141026;29;5.6306305;16;69.18224;168;13664;7.268085;157;26;99;154;242;99;378;281;180;56;23;1
1769;sim-0.15-0.3-30-1-2-1-1-20 ;4;Data;363443;369;2834;0.13020466;0.53020024;0.353786;0.9789805;0.88622326;0.50685555;0.08481043;246853.66;254368.56;187411.92;10.366544;3.6646745;6.472883;195;43.898678;97;54.350777;88;35.948936;68;5.6002827;25;281.29886;671;1;3.53E-04;110;15;25;72;149;142;328;320;179;5;30520;325;2812;0.1155761;0.5462343;0.33758056;0.058914457;0.08706881;0.0506027;0.00989454;20901.54;23723.076;17566.154;32.066032;356.11914;1415.4169;10411;16.32518;43;17.560627;50;7.098408;29;2.231915;8;100.58983;357;7494;2.665007;112;3;29;117;0;86;318;230;86;325;25260;368;2394;0.15371762;0.47100225;0.47226816;0.009073698;0.02596231;0.056393307;0.024477499;7255.4346;5209.2393;10823.369;37.000732;606.0239;1211.0594;12174;9.372852;21;10.822446;22;14.067227;25;5.956822;19;65.03278;140;9881;4.127402;108;38;36;82;153;147;299;263;185;25;55;2
1774;sim-0.15-0.3-30-1-4-0.5-0.6-20 ;4;Data;79117;249;1650;0.1509091;0.53567797;0.35150498;0.7588958;0.5486517;0.22078733;0.045080222;92678.72;92461.84;61650.6;4.975557;9.695965;15.865366;549;32.792747;58;35.783455;53;16.564793;31;3.3252428;11;155.00435;395;256;0.15515152;81;19;58;69;94;90;184;165;109;4;9664;229;1646;0.13912515;0.5031608;0.3435095;0.1042288;0.07428263;0.027325122;0.006047064;12882.096;12668.122;7310.0435;15.814917;416.0625;830.9958;3178;9.06357;20;8.402439;19;3.928395;9;1.7974683;4;46.547264;182;2344;1.4240583;84;5;40;51;77;41;147;112;56;1;10652;247;1301;0.18985395;0.48015845;0.4083658;0.046359286;0.06638061;0.061518062;0.013350841;7242.915;8834.008;7668.016;29.915249;331.84332;332.05923;5679;8.807309;20;12.600619;22;7.8916407;17;2.7687075;9;41.412247;106;4519;3.473482;73;13;54;89;114;68;190;169;83;2;14;1
1779;sim-0.15-0.3-30-1-4-0.5-0.8-20 ;4;Data;124830;236;2254;0.10470275;0.6001973;0.35276565;0.8766631;0.68926376;0.27100986;0.04766413;151911.02;157411.02;103381.36;6.1150136;7.001341;11.649256;165;32.878956;61;32.80605;56;17.516071;34;3.5204263;13;219.23288;504;1;4.44E-04;62;31;68;109;155;94;187;131;73;4;14440;173;2248;0.07695729;0.7326561;0.32811168;0.109046936;0.102218896;0.0430235;0.009931517;22046.242;23745.664;14017.341;22.624977;563.7198;285.48184;4865;9.826476;26;8.382143;22;3.8534799;14;1.601415;4;100.984375;267;3321;1.4773132;34;29;55;79;117;50;127;83;12;1;12592;235;1842;0.12757872;0.5447975;0.42573243;0.025132213;0.04662387;0.057160523;0.016122708;8544.681;8336.17;9851.063;35.521553;464.76016;928.5284;6463;8.127358;20;8.825328;20;7.0526314;15;3.3642857;10;52.1588;136;4683;2.5423453;53;26;59;93;134;86;181;130;90;2;22;1
1784;sim-0.15-0.3-30-1-4-0.5-1-20 ;4;Data;215941;220;2833;0.077656195;0.58475;0.3711249;0.9853186;0.88494015;0.4664;0.097762585;238531.81;248431.81;199731.81;3.9473722;5.9389644;11.646794;115;23.64464;70;25.689802;55;17.88102;41;4.118812;13;256.99484;653;1;3.53E-04;45;12;31;65;112;114;208;146;101;6;16028;196;2825;0.06938053;0.5241137;0.36192957;0.057022214;0.07294106;0.043455224;0.008376786;18673.469;19193.877;16239.796;20.154108;708.696;1416.3944;4561;7.944206;32;8.519886;32;4.4548063;15;1.8728971;6;86.73481;264;2988;1.0576991;43;1;36;82;103;94;165;102;53;1;12393;218;2364;0.09221658;0.49449474;0.44712278;0.003131238;0.019520253;0.047035422;0.019963672;5931.193;4174.312;7279.8164;31.17625;593.5537;594.6256;5288;5.948052;15;6.264856;18;6.1328793;14;2.9208493;9;55.555557;193;3584;1.5160744;68;28;33;78;109;82;173;172;91;27;51;2
1789;sim-0.15-0.3-30-1-4-1-0.6-20 ;4;Data;80060;376;1648;0.22815534;0.5346445;0.32752013;0.6771066;0.36906067;0.12217911;0.026240654;71279.26;63893.617;37992.02;8.231023;10.356115;13.947388;665;45.80311;74;40.048782;64;13.329268;41;2.497561;9;115.75;425;526;0.31917477;120;33;97;176;159;135;274;198;12;3;8004;297;1645;0.18054712;0.6196195;0.30877212;0.09638505;0.048623737;0.010757175;0.003025655;9831.649;8420.875;4457.9126;14.26843;220.89627;836.3791;2292;8.897756;21;6.4963326;16;2.6775956;17;1.3458904;6;30.181818;249;2261;1.3744681;135;124;109;0;144;69;166;79;297;1;14679;375;1284;0.29205608;0.46585944;0.36834076;0.062958896;0.081208;0.045907255;0.009334375;9248;9792;7197.3335;37.883957;334.4802;668.9604;7114;15.81208;30;16.962383;28;9.068966;20;2.8686132;11;37.54054;101;7334;5.711838;102;36;56;89;205;172;294;220;135;4;18;1
1794;sim-0.15-0.3-30-1-4-1-0.8-20 ;4;Data;151681;382;2255;0.16940133;0.50990796;0.3415627;0.7809092;0.4846325;0.19982372;0.03228353;118397.91;116136.125;73950.266;8.092043;7.820332;12.726423;228;53.11918;87;52.733097;81;22.12143;47;3.29078;12;202.26184;596;1;4.43E-04;112;16;76;127;192;123;310;205;98;4;15265;307;2248;0.13656583;0.56489885;0.32015646;0.102393694;0.06346965;0.021226887;0.004361331;15804.561;14550.488;8205.212;16.771885;287.26523;382.71524;4900;11.849817;31;9.858929;26;3.7919707;18;1.5641646;6;54.644444;237;4366;1.9421709;108;83;96;0;0;88;187;102;307;307;24130;381;1858;0.2050592;0.45504773;0.3821438;0.04391468;0.08026993;0.058104135;0.012022969;12257.218;14448.819;12191.601;37.92721;474.80627;948.43134;12053;16.237556;32;19.401728;35;11.583514;22;3.470738;10;60.540897;148;10922;5.8783636;107;5;45;117;190;138;376;269;150;3;23;1
1799;sim-0.15-0.3-30-1-4-1-1-20 ;4;Data;276128;378;2834;0.13338038;0.54318357;0.3478659;0.9073728;0.7088176;0.3313691;0.058043886;208365.08;201605.81;137195.77;7.4057155;5.8128643;10.724786;194;45.10279;80;48.564358;78;23.801418;47;3.8728814;16;240.8267;579;1;3.53E-04;120;22;71;133;199;139;302;219;92;5;21660;283;2826;0.10014154;0.6386759;0.32347727;0.07495754;0.06927744;0.034790374;0.008122384;21053.004;18494.7;12021.201;24.623348;710.5561;361.67178;7331;13.07925;48;10.473759;32;4.659971;16;1.8590997;8;86.51046;291;5601;1.9819533;121;44;33;110;162;52;190;207;39;1;25345;376;2394;0.15705931;0.47225967;0.4094264;0.02509382;0.05083518;0.054210328;0.013980355;10752.659;11577.128;12313.83;35.457157;606.33075;404.83398;11459;11.606644;26;15.383585;26;10.626891;23;4.1187124;12;64.45187;164;9379;3.917711;133;0;39;106;164;141;317;250;138;2;45;2
1804;sim-0.15-0.4-10-0.3-2-0.5-0.6-20 ;4;Data;6385;104;441;0.23582767;0.6806586;0.40803203;0.4401935;0.35051852;0.15924019;0.07063905;12788.462;17528.846;10740.385;6.731253;15.424002;35.095177;32;8.035295;14;12.25;18;5.7777777;10;1.6055046;5;31.566668;114;1;0.002267574;63;22;24;20;77;14;81;63;53;4;736;84;438;0.19178082;0.6825181;0.3959171;0.0636663;0.046481483;0.013336273;0.012796929;2071.4285;1821.4286;1285.7142;22.06519;111.9866;222.99103;241;2.3;5;2.0961537;4;1.6836735;3;1.1475409;2;10.484375;64;189;0.43150684;48;48;6;3;60;6;35;40;1;1;830;95;307;0.30944625;0.5957641;0.4648954;0.06043956;0.060265813;0.041230004;0.015497553;1368.421;2189.4736;1526.3158;42.400894;80.65358;161.30716;458;2.482143;5;4.5066667;8;2.9859154;9;1.5932204;3;8.55914;28;446;1.4527687;48;13;21;70;62;6;65;72;4;1;9;1
1809;sim-0.15-0.4-10-0.3-2-0.5-0.8-20 ;4;Data;13317;114;608;0.1875;0.6326714;0.40942776;0.5766129;0.5470229;0.2337285;0.061664127;25307.018;32166.666;26982.457;4.543458;18.431824;18.655155;37;8.571428;18;12.006667;21;7.56;14;1.7666667;5;46.344086;212;1;0.001644737;38;14;22;33;53;28;91;54;33;4;947;88;602;0.14617941;0.5872912;0.37246576;0.050114766;0.056581985;0.018882407;0.005433577;2511.3635;3715.9092;2454.5454;17.15522;152.59424;304.19894;310;2.2132354;7;2.5815604;6;1.5904762;3;1.0882353;2;14.774194;92;264;0.4385382;33;31;27;49;0;6;26;23;1;88;1376;113;451;0.25055432;0.4638493;0.45618102;0.03060829;0.051849887;0.040252376;0.01958009;1654.8673;2460.177;1849.5575;37.077698;116.6619;233.07724;778;3.0697675;9;5.009091;10;2.869159;6;1.9247311;4;11.936937;54;634;1.4057649;56;27;26;35;31;14;82;68;1;2;12;2
1814;sim-0.15-0.4-10-0.3-2-0.5-1-20 ;4;Data;25217;117;774;0.15116279;0.69617313;0.39157784;0.80938864;0.6882903;0.40734243;0.08037733;48188.035;57076.92;43564.1;5.2060847;14.166129;17.416342;38;9.836364;25;13.026042;22;7.2105265;16;1.7823834;6;60.43299;216;1;0.00129199;52;20;27;45;61;33;93;82;33;6;2047;97;752;0.12898937;0.63270617;0.37728116;0.067099564;0.06671608;0.04383117;0.008535022;3907.2166;5309.2783;3979.3813;11.893123;189.65495;379.17938;604;3.258427;11;4.902703;14;2.1764705;7;1.1851852;3;25.0375;140;401;0.53324467;48;18;30;35;48;12;45;46;21;1;1574;116;571;0.20315236;0.5279159;0.46016932;0.01808152;0.037465453;0.03388374;0.019561324;1672.4138;1655.1724;2146.5518;33.835693;145.91093;291.82187;869;3.580357;12;3.686567;10;2.8345864;7;2.027523;5;13.245614;44;618;1.0823117;44;29;26;70;55;52;77;19;7;23;18;2
1819;sim-0.15-0.4-10-0.3-2-1-0.6-20 ;4;Data;6223;151;441;0.34240362;0.5476613;0.4000081;0.4178206;0.25015178;0.09836963;0.02853111;9860.927;13112.583;8596.026;5.263812;19.863419;43.838356;37;10.047059;20;11.814815;20;5.3703704;10;1.4128441;2;19.884354;178;1;0.002267574;75;3;49;50;90;14;120;53;42;4;675;70;439;0.1594533;1.1200953;0.36313;0.06074169;0.038290292;0.026500389;0.016223611;2771.4285;1900;1200;8.525801;111.463;112.090454;180;1.3863636;2;1.0298507;2;1;1;1;1;8.217391;72;139;0.3166287;33;11;6;7;48;10;40;48;40;1;888;147;282;0.5212766;0.529647;0.4455466;0.045301206;0.053241875;0.028399143;0.010563883;1034.0135;1496.5986;1401.3606;43.19758;80.06248;159.23882;467;3.090909;9;5.2173915;10;3.0615385;8;1.7213115;4;6.172662;17;439;1.5567375;49;38;47;70;119;40;88;98;30;3;10;1
1824;sim-0.15-0.4-10-0.3-2-1-0.8-20 ;4;Data;14825;168;607;0.276771;0.6612742;0.3915178;0.5877893;0.374236;0.18819821;0.03304368;21767.857;24523.809;17684.523;15.724236;14.394059;22.18101;57;11.862904;26;15.973333;25;7;17;1.7631578;7;34.84667;159;1;0.001647446;76;9;52;93;100;35;130;88;37;5;968;128;599;0.21368948;0.76078254;0.34241644;0.06957672;0.032962177;0.011305733;0.003298305;2421.875;2195.3125;1296.875;10.219687;153.37535;306.7507;275;2.6014493;8;2.2426472;6;1.3243244;4;1.125;2;10.27907;88;282;0.47078463;65;22;83;80;79;16;79;24;1;1;1827;166;440;0.37727273;0.54799986;0.45103064;0.035556782;0.050373133;0.041440442;0.014763941;1644.5784;2253.012;2277.1084;42.33762;117.74549;235.13612;856;4.493976;10;6.240741;14;4.518868;11;2.0106382;5;10.634147;30;992;2.2545455;85;18;50;74;125;20;130;87;68;2;11;2
1829;sim-0.15-0.4-10-0.3-2-1-1-20 ;4;Data;26976;181;774;0.23385014;0.5863098;0.3826537;0.7290359;0.49498862;0.26248002;0.045554955;34928.176;43270.72;29591.16;9.058055;11.291244;18.289576;57;13.521213;36;19.645834;29;8.863158;23;1.6891192;8;50;177;1;0.00129199;72;3;19;53;80;57;147;116;32;6;1719;132;767;0.17209908;0.697373;0.32573098;0.06471061;0.051285483;0.015996784;0.004386474;3575.7576;4090.9092;2022.7273;8.622122;194.81529;389.63058;622;3.6411765;11;3.8324325;13;1.5384616;7;1;1;14.432432;77;555;0.7235984;67;2;42;54;0;13;108;73;10;132;2439;180;588;0.30612245;0.45236778;0.4640141;0.03539142;0.033575144;0.04279617;0.015715467;1594.4445;2155.5557;2627.7778;38.264812;153.73354;307.46707;1250;3.8837209;11;5.9448276;12;4.7152777;11;2.2121212;6;13.4375;36;1293;2.1989796;71;11;39;34;53;64;130;105;109;15;16;2
