 ,image,tot_root_length,n_primary,tot_prim_length,mean_prim_length,mean_prim_diameter,mean_lat_density,n_laterals,tot_lat_length,mean_lat_length,mean_lat_diameter,mean_lat_angle
7727,sim-16-4-0.01-0.2-4-1.2-0.3-3-20.rsml,40104.984,40,8757,219.447,2.136,0.285,1332,30653,23.519,0.522,56.163
7728,sim-10-4-0.025-0.3-6-1.2-0.2-3-10.rsml,347.712,24,337,14.488,0.601,0,0,0,0,0,0
7729,sim-16-2.5-0.01-0.3-4-1.2-0.2-2-20.rsml,17185.061,40,3987,100.167,1.935,0.303,576,12878,22.879,0.756,55.66
7730,sim-16-1-0.025-0.3-4-0.8-0.2-1-20.rsml,7874.439,16,1604,100.658,1.904,0.325,239,6142,26.209,0.745,27.184
7731,sim-10-2.5-0.04-0.2-4-1-0.3-5-20.rsml,12648.507,40,3910,98.273,2.903,0.327,487,8477,17.901,0.773,39.454
7732,sim-10-4-0.01-0.3-6-0.8-0.4-2-20.rsml,28827.799,40,6965,174.608,2.44,0.193,757,21458,28.855,0.824,31.094
7733,sim-10-2.5-0.01-0.3-6-0.8-0.2-1-10.rsml,217.327,15,210,14.488,0.595,0,0,0,0,0,0
7734,sim-16-4-0.025-0.2-6-1.2-0.4-4-20.rsml,44082.902,40,10979,275.061,2.193,0.181,1174,32464,28.178,0.518,49.75
7735,sim-10-4-0.025-0.3-6-1-0.2-1-20.rsml,8222.868,40,3455,86.851,2.005,0.23,300,4599,15.829,0.731,41.618
7736,sim-10-2.5-0.01-0.4-4-0.8-0.4-3-10.rsml,793.905,17,508,30.477,1.208,0.428,29,261,9.51,0.565,36.244
7737,sim-16-1-0.025-0.3-4-1-0.2-3-20.rsml,7278.82,16,1614,101.288,1.918,0.298,226,5538,25.036,0.747,40.508
7738,sim-10-4-0.01-0.3-4-1-0.3-4-10.rsml,597.42,24,521,22.27,0.872,0.396,9,59,6.992,0.371,41.918
7739,sim-16-4-0.025-0.3-6-0.8-0.3-3-10.rsml,1294.851,28,1015,36.824,0.94,0.294,28,249,9.421,0.366,29.657
7740,sim-16-1-0.04-0.3-4-0.8-0.4-5-10.rsml,602.89,7,330,47.637,1.139,0.319,23,258,11.714,0.426,30.96
7741,sim-10-4-0.025-0.2-4-0.8-0.2-4-10.rsml,361.28,24,348,15.053,0.592,0,0,0,0,0,0
7742,sim-10-2.5-0.025-0.2-6-1-0.2-3-20.rsml,4779.667,40,2557,64.414,1.984,0.254,178,2118,12.377,0.578,45.232
7743,sim-10-4-0.025-0.4-6-0.8-0.3-2-20.rsml,25439.738,40,5553,139.305,2.135,0.209,613,19548,32.41,0.949,28.062
7744,sim-16-1-0.01-0.2-4-0.8-0.2-4-20.rsml,5746.872,16,1576,99.013,1.919,0.336,214,4063,19.452,0.553,34.072
7745,sim-16-2.5-0.025-0.4-4-0.8-0.4-2-20.rsml,63827.203,40,6182,155.018,1.257,0.299,1234,56978,46.699,0.586,28.362
7746,sim-10-4-0.025-0.4-6-1-0.4-5-20.rsml,31172.053,40,6348,159.158,1.742,0.194,737,24415,33.658,0.765,36.228
7747,sim-16-4-0.04-0.4-4-0.8-0.2-4-10.rsml,775.083,24,579,24.758,0.602,0.492,24,171,7.537,0.314,33.639
7748,sim-16-1-0.025-0.3-4-1.2-0.2-5-10.rsml,144.622,6,131,22.425,0.577,0.51,2,9,5.035,0.259,38.357
7749,sim-10-1-0.01-0.3-4-1.2-0.3-2-10.rsml,162.321,6,144,24.316,0.911,0.398,3,15,5.475,0.373,51.931
7750,sim-16-2.5-0.025-0.2-4-0.8-0.3-1-10.rsml,728.39,17,600,35.773,0.868,0.412,16,112,7.516,0.27,29.733
7751,sim-16-1-0.025-0.4-4-1.2-0.3-2-20.rsml,21873.061,16,2409,151.139,1.887,0.331,429,19218,45.349,0.898,47.662
7752,sim-16-2.5-0.01-0.3-4-1.2-0.2-4-10.rsml,404.279,15,353,24.082,0.596,0.418,6,39,7.176,0.263,53.339
7753,sim-10-1-0.04-0.2-4-1-0.4-5-10.rsml,246.928,7,221,32.079,1.256,0.525,3,21,7.458,0.357,51.172
7754,sim-10-2.5-0.04-0.4-4-0.8-0.3-3-20.rsml,20174.121,40,3618,90.913,2.09,0.303,523,16254,31.621,1.008,26.04
7755,sim-10-2.5-0.025-0.4-6-1.2-0.3-4-20.rsml,15923.354,40,3977,99.863,2.273,0.214,397,11732,30.047,1.089,46.598
7756,sim-10-1-0.01-0.2-4-1.2-0.2-4-20.rsml,1980.981,16,918,57.896,1.839,0.317,91,1014,11.589,0.556,61.118
7757,sim-10-1-0.01-0.4-6-1.2-0.4-3-20.rsml,10473.993,16,2036,127.771,2.448,0.225,232,8308,36.335,1.155,49.756
7758,sim-16-2.5-0.025-0.4-4-1-0.4-3-20.rsml,58994.715,40,6118,153.523,1.213,0.298,1158,52231,45.642,0.567,37.091
7759,sim-10-4-0.01-0.3-4-0.8-0.3-1-10.rsml,599.942,24,530,22.452,0.887,0.489,9,58,6.789,0.375,41.021
7760,sim-16-2.5-0.01-0.3-6-1.2-0.2-2-20.rsml,13108.62,40,4034,101.316,1.978,0.226,397,8848,22.811,0.767,57.651
7761,sim-16-2.5-0.04-0.2-4-1-0.2-2-20.rsml,14700.091,40,4176,104.938,1.982,0.331,547,10220,19.2,0.562,40.541
7762,sim-10-1-0.04-0.3-4-0.8-0.2-2-20.rsml,3299.153,16,1032,64.933,1.969,0.304,126,2198,17.938,0.78,29.488
7763,sim-10-1-0.04-0.2-6-1.2-0.2-1-20.rsml,1677.948,16,978,61.665,1.877,0.254,60,663,11.522,0.561,56.886
7764,sim-16-4-0.04-0.3-4-1-0.4-5-10.rsml,2568.486,28,1457,52.61,1.22,0.344,103,1043,10.635,0.45,41.486
7765,sim-16-4-0.01-0.4-6-1-0.4-2-10.rsml,2334.562,28,1347,48.504,1.189,0.245,75,937,13.019,0.557,46.958
7766,sim-10-1-0.025-0.3-4-1-0.4-3-20.rsml,13622.753,16,2223,139.48,3.108,0.317,344,11201,33.114,1.123,37.227
7767,sim-16-1-0.04-0.3-4-0.8-0.2-2-20.rsml,8448.804,16,1642,103.239,1.945,0.317,249,6664,27.297,0.761,27.319
7768,sim-16-2.5-0.025-0.3-6-1.2-0.3-1-10.rsml,720.016,17,612,36.561,0.88,0.339,16,91,6.155,0.347,54.825
7769,sim-10-2.5-0.025-0.2-4-1-0.4-4-10.rsml,565.702,17,519,31.058,1.176,0.27,7,35,5.388,0.339,46.511
7770,sim-10-1-0.025-0.2-6-0.8-0.2-3-20.rsml,1847.135,16,1001,63.031,1.904,0.243,66,806,12.707,0.568,30.146
7771,sim-16-4-0.025-0.2-6-1-0.2-5-20.rsml,16697.412,40,6046,151.674,2.155,0.212,570,10339,18.65,0.562,42.376
7772,sim-16-4-0.04-0.3-6-1-0.3-5-20.rsml,45515.305,40,8821,221.089,1.795,0.185,999,36152,36.709,0.618,35.33
7773,sim-10-1-0.01-0.2-6-1.2-0.4-1-10.rsml,207.075,7,203,29.582,1.139,0,0,0,0,0,0
7774,sim-10-1-0.025-0.3-4-1.2-0.2-3-10.rsml,95.581,6,89,15.16,0.615,0,1,4,4.619,0.273,52.45
7775,sim-10-1-0.04-0.4-4-1-0.2-2-10.rsml,97.744,6,90,15.368,0.613,0,1,5,5.535,0.356,19.142
7776,sim-10-1-0.01-0.3-6-1-0.4-3-10.rsml,263.16,7,216,31.511,1.249,0.318,6,39,7.097,0.459,43.017
7777,sim-10-1-0.01-0.4-6-1-0.3-2-10.rsml,166.146,6,142,24.213,0.905,0.368,3,19,6.956,0.445,51.306
7778,sim-10-2.5-0.01-0.2-6-1.2-0.4-3-10.rsml,541.801,17,526,31.428,1.176,0,1,7,7.524,0.357,121.621
7779,sim-16-4-0.01-0.4-6-1-0.3-5-20.rsml,46301.734,40,7628,191.13,1.476,0.209,1006,38104,38.426,0.659,42.223
7780,sim-10-1-0.01-0.2-6-0.8-0.2-3-10.rsml,89.219,6,86,14.87,0.625,0,0,0,0,0,0
7781,sim-16-2.5-0.01-0.2-6-1.2-0.2-4-20.rsml,9770.208,40,4004,100.505,1.954,0.206,337,5581,17.062,0.555,57.675
7782,sim-16-2.5-0.025-0.3-6-1-0.3-5-20.rsml,27572.945,40,5833,146.352,2.097,0.221,632,21393,34.365,0.779,38.75
7783,sim-10-4-0.025-0.4-4-1.2-0.4-4-20.rsml,38179.77,40,6028,151.182,1.657,0.276,1040,31584,30.897,0.729,48.012
7784,sim-16-4-0.025-0.2-4-0.8-0.3-3-10.rsml,1222.188,28,983,35.641,0.905,0.372,32,209,7.008,0.272,34.178
7785,sim-16-4-0.025-0.2-4-1-0.4-1-20.rsml,56390.895,40,10197,255.467,2.045,0.269,1659,45333,27.831,0.487,39.198
7786,sim-10-4-0.01-0.4-4-0.8-0.2-3-10.rsml,379.936,24,340,14.665,0.588,0,4,25,6.992,0.329,35.489
7787,sim-10-1-0.025-0.2-6-1-0.4-2-10.rsml,213.388,7,210,30.484,1.131,0,0,0,0,0,0
7788,sim-10-4-0.025-0.2-4-0.8-0.2-3-10.rsml,336.525,24,324,14.022,0.575,0,0,0,0,0,0
7789,sim-16-2.5-0.04-0.4-6-1-0.3-2-10.rsml,802.53,17,595,35.597,0.867,0.349,20,187,9.869,0.431,38.944
7790,sim-16-1-0.04-0.3-4-1-0.4-1-10.rsml,619.798,7,363,52.595,1.2,0.331,23,240,10.94,0.447,39.732
7791,sim-10-1-0.025-0.4-6-0.8-0.3-4-20.rsml,6468.58,16,1510,94.864,2.8,0.236,160,4864,30.942,1.341,27.583
7792,sim-16-4-0.01-0.3-6-1.2-0.4-1-20.rsml,51309.125,40,9688,242.802,1.849,0.193,1238,40952,33.6,0.627,54.773
7793,sim-16-2.5-0.01-0.3-4-1.2-0.3-2-20.rsml,36932.93,40,5785,145.131,1.638,0.316,993,30604,31.347,0.608,55.432
7794,sim-10-1-0.01-0.3-4-0.8-0.3-3-20.rsml,7010.889,16,1527,95.883,2.861,0.322,227,5362,24.127,1.069,31.433
7795,sim-10-1-0.01-0.3-6-1.2-0.2-2-20.rsml,2356.127,16,1004,63.149,1.982,0.227,86,1300,15.648,0.784,58.248
7796,sim-10-4-0.025-0.3-6-1-0.3-2-20.rsml,20242.461,40,5844,146.529,2.118,0.199,570,14079,25.23,0.733,37.811
7797,sim-10-4-0.025-0.3-4-1.2-0.2-3-10.rsml,372.168,24,338,14.695,0.631,0,4,18,4.87,0.295,51.619
7798,sim-16-2.5-0.01-0.2-4-0.8-0.4-2-20.rsml,45252.879,40,7653,191.831,2.277,0.294,1201,36961,31.29,0.576,32.458
7799,sim-16-1-0.04-0.3-4-1-0.4-3-20.rsml,28833.982,17,3136,185.008,2.099,0.305,560,25388,45.873,0.76,33.989
7800,sim-16-2.5-0.04-0.3-6-1.2-0.2-5-10.rsml,372.014,15,335,22.862,0.581,0.364,4,27,7.27,0.262,53.905
7801,sim-10-4-0.025-0.3-6-0.8-0.4-5-10.rsml,1032.434,28,844,30.718,1.213,0.332,24,159,7.181,0.457,33.226
7802,sim-16-2.5-0.025-0.2-6-1-0.4-4-10.rsml,1083.573,17,880,52.132,1.21,0.27,26,184,7.59,0.322,42.737
7803,sim-16-2.5-0.04-0.2-6-1-0.4-4-10.rsml,1113.045,17,884,52.506,1.2,0.282,28,207,7.873,0.326,52.268
7804,sim-16-1-0.01-0.2-4-1.2-0.3-2-20.rsml,12182.794,17,2653,156.478,3.071,0.317,393,9319,24.231,0.807,56.993
7805,sim-10-4-0.01-0.2-4-1-0.4-4-10.rsml,953.358,28,859,31.219,1.257,0.384,16,68,4.951,0.366,42.55
7806,sim-10-2.5-0.04-0.4-4-1-0.3-3-20.rsml,20115.787,40,3666,92.153,1.802,0.332,541,16149,30.369,0.87,33.876
7807,sim-10-4-0.01-0.4-4-0.8-0.2-3-20.rsml,14510.347,40,3500,88.033,2.075,0.323,512,10729,21.463,0.958,32.267
7808,sim-16-2.5-0.01-0.3-4-1-0.3-2-10.rsml,817.068,17,569,34.001,0.894,0.464,29,227,8.243,0.347,53.951
7809,sim-16-2.5-0.025-0.4-6-1-0.3-3-10.rsml,807.113,17,598,35.684,0.9,0.259,22,188,9.113,0.447,38.836
7810,sim-16-2.5-0.01-0.4-4-1.2-0.3-3-20.rsml,40948.383,40,5407,135.684,1.493,0.306,974,35014,36.469,0.71,53.757
7811,sim-10-2.5-0.04-0.2-6-0.8-0.2-4-10.rsml,216.265,15,210,14.418,0.612,0,0,0,0,0,0
7812,sim-10-2.5-0.025-0.3-6-1.2-0.4-2-10.rsml,572.88,17,497,29.683,1.117,0.361,12,62,5.689,0.421,49.678
7813,sim-10-4-0.04-0.4-6-1-0.3-5-10.rsml,621.607,24,547,23.248,0.888,0.366,12,58,5.306,0.434,41.182
7814,sim-16-2.5-0.01-0.2-4-1.2-0.4-3-20.rsml,37765.887,40,7342,184.044,2.19,0.3,1134,29822,26.811,0.557,54.597
7815,sim-10-1-0.04-0.3-4-1.2-0.2-2-10.rsml,88.003,6,85,14.667,0.587,0,0,0,0,0,0
7816,sim-16-1-0.04-0.2-4-1-0.4-1-20.rsml,20943.385,17,3314,195.459,2.875,0.305,519,17340,33.951,0.73,36.139
7817,sim-10-4-0.025-0.2-4-1-0.4-1-20.rsml,29441.025,40,7131,178.719,2.505,0.299,1082,21740,20.603,0.592,39.085
7818,sim-16-2.5-0.025-0.3-4-0.8-0.3-5-20.rsml,39664.5,40,5774,144.807,1.867,0.301,953,33369,35.543,0.693,29.766
7819,sim-10-4-0.04-0.4-6-1-0.3-4-20.rsml,24435.197,40,5632,141.325,1.843,0.199,589,18459,31.888,0.821,33.962
7820,sim-16-2.5-0.025-0.2-6-0.8-0.3-3-10.rsml,745.219,17,645,38.396,0.935,0.232,14,86,6.606,0.271,28.809
7821,sim-16-2.5-0.01-0.4-6-0.8-0.4-2-10.rsml,1414.231,17,857,50.943,1.209,0.243,43,524,12.749,0.555,26.914
7822,sim-10-4-0.04-0.4-4-0.8-0.4-2-20.rsml,43811.613,40,6165,154.592,1.741,0.282,1068,37052,35.232,0.763,26.087
7823,sim-10-2.5-0.01-0.3-4-0.8-0.2-5-10.rsml,227.039,15,207,14.265,0.596,0,2,13,6.535,0.28,24.223
7824,sim-10-4-0.01-0.3-4-0.8-0.4-2-10.rsml,1077.135,28,810,29.422,1.172,0.458,38,235,6.666,0.445,37.387
7825,sim-16-4-0.01-0.4-4-1-0.4-3-20.rsml,76178.891,40,8224,206.155,1.148,0.293,1683,67060,40.364,0.507,42.618
7826,sim-10-2.5-0.025-0.4-4-1-0.4-1-20.rsml,27574.941,40,4349,109.236,1.752,0.307,690,22851,33.631,0.827,36.388
7827,sim-16-1-0.025-0.2-6-1.2-0.3-5-20.rsml,8589.642,17,2591,153.063,2.948,0.208,244,5860,24.539,0.779,51.713
7828,sim-10-4-0.04-0.3-4-0.8-0.2-3-20.rsml,11096.726,40,3490,87.722,2.006,0.345,442,7360,17.167,0.735,29.1
7829,sim-10-4-0.01-0.4-6-1-0.3-4-10.rsml,681.118,24,594,25.331,0.955,0.348,12,67,6.098,0.47,52.666
7830,sim-16-4-0.04-0.3-4-0.8-0.4-4-20.rsml,77768.93,40,9533,238.805,1.758,0.269,1725,67295,39.546,0.595,26.923
7831,sim-16-1-0.01-0.4-4-1-0.2-2-20.rsml,9355.514,16,1573,98.779,1.961,0.348,252,7647,30.853,0.966,46.019
7832,sim-16-2.5-0.01-0.3-4-0.8-0.4-1-20.rsml,58539.746,40,7000,175.571,1.659,0.294,1292,50856,39.874,0.597,31.639
7833,sim-16-4-0.025-0.4-4-0.8-0.4-5-10.rsml,2855.991,28,1367,49.374,1.169,0.316,112,1414,13.157,0.536,29.332
7834,sim-10-1-0.01-0.4-6-1-0.4-2-10.rsml,291.508,7,204,29.748,1.217,0.341,8,80,10.409,0.591,44.13
7835,sim-10-1-0.04-0.4-6-1-0.3-3-20.rsml,6754.172,16,1602,100.544,2.937,0.213,160,5063,32.159,1.423,32.457
7836,sim-10-2.5-0.04-0.2-4-1-0.3-4-10.rsml,391.228,15,372,25.3,0.948,0,2,11,5.863,0.3,37.17
7837,sim-10-2.5-0.01-0.4-6-1-0.4-2-20.rsml,20651.092,40,4599,115.552,2.2,0.2,473,15774,33.888,1.042,40.443
7838,sim-10-2.5-0.025-0.4-4-1.2-0.3-3-20.rsml,18711.447,40,3569,89.746,2.078,0.319,527,14853,28.694,1.009,47.656
7839,sim-10-1-0.025-0.4-6-0.8-0.4-5-10.rsml,294.355,7,214,31.157,1.222,0.306,8,72,9.532,0.593,27.618
7840,sim-16-1-0.04-0.3-4-1-0.4-4-10.rsml,596.584,7,353,50.847,1.176,0.362,22,225,10.939,0.442,48.247
7841,sim-16-1-0.01-0.4-4-0.8-0.3-1-20.rsml,22232.393,16,2432,152.58,1.909,0.324,425,19568,46.567,0.906,31.345
7842,sim-16-4-0.01-0.4-6-1.2-0.3-1-10.rsml,1332.328,28,945,34.305,0.889,0.31,38,354,9.784,0.442,49.75
7843,sim-10-4-0.04-0.4-4-1-0.4-5-10.rsml,1234.913,28,835,30.324,1.163,0.436,44,365,8.769,0.543,43.637
7844,sim-16-4-0.025-0.3-4-0.8-0.3-5-20.rsml,59846.684,40,8359,209.508,1.836,0.275,1430,50714,35.99,0.631,28.727
7845,sim-16-4-0.04-0.2-4-1-0.2-3-10.rsml,580.171,24,541,23.027,0.584,0,4,26,6.881,0.215,49.351
7846,sim-10-2.5-0.025-0.3-6-1-0.4-3-10.rsml,606.386,17,515,30.818,1.186,0.346,12,78,6.874,0.452,44.242
7847,sim-10-2.5-0.025-0.3-4-1-0.4-2-20.rsml,26755.393,40,4736,118.883,2.082,0.31,763,21593,28.834,0.755,38.317
7848,sim-16-1-0.04-0.4-6-1-0.2-3-20.rsml,7360.384,16,1646,103.351,1.95,0.219,170,5617,33.569,0.958,35.107
7849,sim-16-4-0.025-0.2-4-0.8-0.4-4-20.rsml,60127.457,40,9954,249.377,2.007,0.289,1731,49224,28.973,0.479,29.856
7850,sim-16-4-0.01-0.3-6-0.8-0.2-5-10.rsml,672.006,24,606,25.668,0.615,0.376,8,52,6.997,0.269,39.894
7851,sim-16-2.5-0.01-0.2-4-0.8-0.3-2-20.rsml,32687.197,40,6340,159.03,2.268,0.313,964,25821,27.309,0.595,31.551
7852,sim-16-2.5-0.025-0.2-6-1-0.4-2-20.rsml,33148.023,40,7842,196.51,2.297,0.206,810,24874,31.219,0.579,38.972
7853,sim-16-2.5-0.01-0.2-4-1-0.2-2-20.rsml,12817.441,40,3952,99.244,1.916,0.319,508,8601,17.417,0.547,43.086
7854,sim-10-1-0.04-0.4-4-1-0.4-3-20.rsml,16558.092,16,2031,127.439,2.573,0.309,350,14336,41.483,1.217,31.459
7855,sim-10-2.5-0.01-0.2-6-1.2-0.3-3-20.rsml,8821.854,40,3903,98.029,2.912,0.204,315,4733,15.558,0.778,55.581
7856,sim-16-4-0.01-0.4-6-1.2-0.4-2-10.rsml,2394.479,28,1414,51.043,1.236,0.258,81,926,11.917,0.569,58.8
7857,sim-10-4-0.025-0.3-4-1-0.3-5-10.rsml,703.589,24,612,26.009,0.949,0.435,11,74,7.217,0.388,44.797
7858,sim-16-4-0.025-0.2-6-1-0.4-2-20.rsml,49728.598,40,10991,275.294,2.197,0.198,1304,38039,29.691,0.518,38.486
7859,sim-10-2.5-0.01-0.2-4-0.8-0.4-5-20.rsml,19278.305,40,4894,122.872,2.8,0.315,660,14017,21.763,0.72,32.603
7860,sim-16-4-0.01-0.3-6-0.8-0.2-2-20.rsml,20652.211,40,5699,143.028,2.069,0.212,581,14637,25.699,0.748,32.87
7861,sim-10-1-0.01-0.4-6-0.8-0.3-2-20.rsml,6221.341,16,1529,95.951,2.881,0.218,153,4604,30.628,1.396,31.732
7862,sim-10-2.5-0.025-0.4-4-1.2-0.3-4-20.rsml,19263.551,40,3688,92.692,2.132,0.302,535,15277,29.076,1.029,51.019
7863,sim-10-2.5-0.025-0.2-4-1.2-0.3-1-20.rsml,11959.473,40,3936,98.848,2.93,0.324,488,7760,16.405,0.783,50.489
7864,sim-10-2.5-0.01-0.4-4-1-0.3-3-10.rsml,392.084,15,328,22.424,0.872,0.482,12,51,4.644,0.419,51.617
7865,sim-10-1-0.04-0.2-4-1.2-0.2-4-20.rsml,2334.347,16,1037,65.206,1.948,0.331,106,1239,12.18,0.573,50.125
7866,sim-10-1-0.025-0.2-4-0.8-0.2-4-20.rsml,2350.334,16,1004,63.262,1.923,0.326,101,1292,13.249,0.575,30.716
7867,sim-16-2.5-0.01-0.4-4-1.2-0.2-4-10.rsml,403.859,15,319,21.838,0.574,0.486,12,72,6.357,0.292,59.177
7868,sim-16-2.5-0.01-0.3-4-1.2-0.3-4-10.rsml,852.674,17,622,37.168,0.936,0.441,28,207,7.886,0.353,57.537
7869,sim-16-2.5-0.04-0.4-4-1.2-0.4-3-20.rsml,56909.441,40,6103,153.004,1.402,0.285,1126,50209,45.106,0.654,42.97
7870,sim-10-1-0.04-0.2-6-1.2-0.4-2-20.rsml,6998.565,17,2274,134.4,4.085,0.206,201,4610,23.452,1.033,47.548
7871,sim-16-4-0.01-0.2-4-1-0.2-2-10.rsml,581.693,24,551,23.394,0.593,0,4,18,5.059,0.217,51.657
7872,sim-16-1-0.01-0.4-6-1-0.4-1-10.rsml,586.872,7,340,49.128,1.178,0.237,18,233,13.499,0.545,40.046
7873,sim-16-4-0.01-0.2-4-1.2-0.4-3-10.rsml,1961.326,28,1433,51.753,1.257,0.359,70,479,7.318,0.335,59.678
7874,sim-10-2.5-0.01-0.2-6-0.8-0.4-2-20.rsml,14904.144,40,5006,125.618,2.899,0.23,450,9640,21.954,0.742,33.503
7875,sim-10-1-0.01-0.3-6-0.8-0.3-1-20.rsml,5365.545,16,1607,101.086,2.988,0.202,150,3671,24.988,1.112,32.357
7876,sim-10-4-0.01-0.4-4-1.2-0.2-3-20.rsml,13410.891,40,3507,88.191,2.082,0.337,518,9624,19.08,0.963,57.196
7877,sim-10-2.5-0.025-0.4-6-1-0.4-4-10.rsml,654.141,17,517,30.914,1.221,0.319,15,120,8.574,0.589,44.734
7878,sim-16-1-0.01-0.4-4-1-0.3-4-10.rsml,419.784,7,238,34.583,0.9,0.449,17,170,10.453,0.433,54.937
7879,sim-16-2.5-0.01-0.4-4-1.2-0.3-4-10.rsml,874.578,17,558,33.464,0.848,0.407,33,289,9.263,0.412,63.587
7880,sim-10-4-0.04-0.3-6-1.2-0.3-2-20.rsml,19335.049,40,5783,145.085,2.449,0.199,544,13245,24.874,0.845,45.394
7881,sim-16-2.5-0.01-0.2-4-1.2-0.3-4-10.rsml,734.311,17,609,36.307,0.929,0.439,19,107,6.163,0.274,59.348
7882,sim-16-1-0.01-0.4-4-1.2-0.4-1-20.rsml,28923.787,17,2886,170.306,1.68,0.299,552,25748,47.153,0.786,53.53
7883,sim-10-4-0.01-0.3-4-1-0.2-2-20.rsml,10780.039,40,3437,86.489,2.057,0.324,475,7086,15.412,0.753,48.526
7884,sim-16-4-0.025-0.4-6-0.8-0.2-2-20.rsml,27726.861,40,5746,144.191,1.512,0.214,663,21592,33.121,0.694,29.925
7885,sim-10-4-0.04-0.3-6-1.2-0.4-1-10.rsml,1041.566,28,878,31.913,1.238,0.323,23,139,6.435,0.469,54.525
7886,sim-10-2.5-0.025-0.2-4-1-0.2-4-10.rsml,207.861,15,199,13.857,0.569,0,0,0,0,0,0
7887,sim-10-1-0.01-0.2-6-1-0.4-5-10.rsml,211.998,7,208,30.285,1.168,0,0,0,0,0,0
7888,sim-16-2.5-0.01-0.3-6-1-0.2-2-10.rsml,381.055,15,347,23.524,0.589,0.385,4,26,7.051,0.262,55.962
7889,sim-10-1-0.025-0.3-6-1-0.4-4-10.rsml,248.394,7,208,30.265,1.15,0.338,6,34,6.089,0.424,60.659
7890,sim-16-2.5-0.04-0.2-4-1-0.2-3-20.rsml,14020.368,40,4100,103.087,1.948,0.317,523,9615,18.923,0.555,38.317
7891,sim-16-1-0.04-0.2-6-0.8-0.3-3-20.rsml,9788.104,17,2544,150.174,2.901,0.203,252,7095,28.711,0.769,29.189
7892,sim-16-4-0.01-0.3-6-1-0.4-2-20.rsml,56890.574,40,9928,248.712,1.875,0.192,1272,46259,36.904,0.633,41.892
7893,sim-10-1-0.01-0.3-4-1.2-0.3-3-10.rsml,146.802,6,131,22.602,0.872,0.546,2,10,5.596,0.357,48.248
7894,sim-16-1-0.025-0.3-4-0.8-0.2-2-10.rsml,173.838,6,148,25.04,0.598,0.377,3,22,7.866,0.267,40.713
7895,sim-16-1-0.01-0.4-6-1.2-0.2-5-20.rsml,7398.559,16,1708,107.23,2.056,0.229,191,5583,29.753,1.009,55.558
7896,sim-10-2.5-0.01-0.3-6-1.2-0.3-2-10.rsml,377.744,15,356,24.226,0.917,0.344,3,13,4.784,0.379,40.274
7897,sim-10-4-0.04-0.3-4-0.8-0.2-5-20.rsml,11550.84,40,3523,88.616,2.027,0.313,463,7789,17.292,0.744,29.766
7898,sim-16-1-0.025-0.2-6-1-0.4-2-20.rsml,16155.488,17,3450,203.445,2.85,0.215,368,12505,34.503,0.725,39.93
7899,sim-16-1-0.025-0.3-6-0.8-0.2-1-20.rsml,6161.961,16,1694,106.209,2.035,0.227,164,4379,27.211,0.782,31.184
7900,sim-10-4-0.025-0.2-6-1.2-0.4-1-10.rsml,848.185,28,826,29.992,1.136,0,1,8,8.421,0.359,56.897
7901,sim-16-2.5-0.04-0.2-6-1.2-0.4-4-20.rsml,29511.84,40,7607,190.616,2.428,0.191,728,21506,30.065,0.62,46.141
7902,sim-16-4-0.04-0.2-4-1-0.2-2-20.rsml,23356.119,40,6326,158.621,2.215,0.3,857,16569,19.85,0.579,38.993
7903,sim-16-2.5-0.025-0.3-4-1-0.3-4-20.rsml,35705.84,40,5687,142.702,2.045,0.299,883,29539,33.973,0.759,37.745
7904,sim-16-2.5-0.04-0.3-6-1-0.3-4-10.rsml,732.54,17,598,35.681,0.894,0.331,16,117,7.873,0.352,53.463
7905,sim-10-4-0.04-0.4-6-1-0.4-1-10.rsml,1123.021,28,868,31.574,1.221,0.304,26,227,9.19,0.584,40.023
7906,sim-10-4-0.04-0.3-4-1.2-0.4-5-10.rsml,1049.098,28,841,30.54,1.142,0.385,37,175,5.243,0.431,51.949
7907,sim-16-4-0.025-0.4-4-0.8-0.3-4-10.rsml,1562.869,28,942,34.247,0.855,0.42,57,577,10.596,0.423,35.491
7908,sim-16-1-0.04-0.4-6-1.2-0.4-2-20.rsml,25402.846,17,3121,183.992,1.948,0.212,391,22081,56.969,0.91,41.202
7909,sim-10-4-0.04-0.4-6-0.8-0.3-1-10.rsml,621.875,24,545,23.148,0.9,0.383,12,60,5.527,0.44,22.962
7910,sim-16-2.5-0.025-0.4-6-1.2-0.3-4-10.rsml,819.984,17,602,35.927,0.908,0.272,22,198,9.51,0.448,60.861
7911,sim-10-4-0.04-0.4-4-1-0.3-1-20.rsml,31038.295,40,5252,131.795,1.715,0.302,871,25319,29.583,0.769,34.401
7912,sim-10-2.5-0.01-0.2-6-0.8-0.4-2-10.rsml,522.548,17,495,29.591,1.199,0.39,4,18,4.876,0.366,40.243
7913,sim-16-4-0.01-0.2-4-1.2-0.3-2-10.rsml,1111.992,28,924,33.628,0.851,0.361,25,161,6.816,0.272,63.579
7914,sim-10-4-0.01-0.3-6-0.8-0.3-1-10.rsml,650.517,24,587,24.98,0.948,0.357,8,48,6.376,0.387,28.647
7915,sim-16-4-0.01-0.3-4-0.8-0.2-2-20.rsml,30884.137,40,5823,146.056,1.829,0.31,962,24530,26.031,0.658,32.122
7916,sim-16-1-0.025-0.2-6-1-0.2-4-20.rsml,4398.485,16,1713,107.549,2.037,0.198,139,2609,19.264,0.572,40.244
