 ;image;tot_root_length;n_primary;tot_prim_length;mean_prim_length;mean_prim_diameter;mean_lat_density;n_laterals;tot_lat_length;mean_lat_length;mean_lat_diameter;mean_lat_angle
651;sim-0.05-0.3-30-0.3-4-1-0.8-20-1.rsml;5318.198;5;895;179.638;0.745;0.284;163;4338;27.117;0.228;37.301
652;sim-0.05-0.3-30-0.3-4-1-0.8-20-2.rsml;5327.076;5;895;179.472;0.745;0.282;163;4349;27.176;0.228;37.187
653;sim-0.05-0.3-30-0.3-4-1-0.8-20-3.rsml;5174.066;5;895;179.499;0.745;0.283;163;4189;26.237;0.228;38.064
654;sim-0.05-0.3-30-0.3-4-1-0.8-20-4.rsml;5297.008;5;894;179.483;0.745;0.285;163;4319;26.991;0.229;37.974
655;sim-0.05-0.3-30-0.3-4-1-0.8-20-5.rsml;5232.636;5;895;179.528;0.745;0.283;163;4250;26.595;0.228;35.952
656;sim-0.05-0.3-30-0.3-4-1-1-20-1.rsml;8542.767;5;1131;226.886;0.931;0.281;205;7303;36.138;0.278;37.167
657;sim-0.05-0.3-30-0.3-4-1-1-20-2.rsml;8494.102;5;1132;226.91;0.931;0.28;205;7254;35.9;0.279;35.643
658;sim-0.05-0.3-30-0.3-4-1-1-20-3.rsml;8526.944;5;1132;226.902;0.931;0.279;205;7280;36.061;0.279;35.272
659;sim-0.05-0.3-30-0.3-4-1-1-20-4.rsml;8567.879;5;1133;226.942;0.931;0.282;205;7323;36.259;0.278;37.011
660;sim-0.05-0.3-30-0.3-4-1-1-20-5.rsml;8394.492;5;1130;226.523;0.931;0.282;205;7160;35.424;0.277;36.321
661;sim-0.05-0.3-30-1-2-0.5-0.6-20-1.rsml;24926.127;15;2515;168.259;0.559;0.547;860;21991;26.049;0.177;17.372
662;sim-0.05-0.3-30-1-2-0.5-0.6-20-2.rsml;25067.406;15;2512;167.951;0.559;0.55;861;22119;26.188;0.178;17.298
663;sim-0.05-0.3-30-1-2-0.5-0.6-20-3.rsml;24978.988;15;2507;167.621;0.559;0.551;860;22053;26.122;0.177;17.66
664;sim-0.05-0.3-30-1-2-0.5-0.6-20-4.rsml;25029.246;15;2510;167.838;0.559;0.55;860;22060;26.176;0.177;18.455
665;sim-0.05-0.3-30-1-2-0.5-0.6-20-5.rsml;25005.582;15;2508;167.776;0.559;0.53;862;22060;26.089;0.177;18.63
666;sim-0.05-0.3-30-1-2-0.5-0.8-20-1.rsml;48975.836;15;3437;229.548;0.745;0.549;1349;44883;33.753;0.229;17.42
667;sim-0.05-0.3-30-1-2-0.5-0.8-20-2.rsml;48827.984;15;3433;229.256;0.745;0.546;1349;44707;33.646;0.229;17.268
668;sim-0.05-0.3-30-1-2-0.5-0.8-20-3.rsml;48915.984;15;3440;229.785;0.745;0.547;1349;44807;33.706;0.229;16.825
669;sim-0.05-0.3-30-1-2-0.5-0.8-20-4.rsml;48956.582;15;3437;229.727;0.745;0.548;1349;44850;33.737;0.229;17.409
670;sim-0.05-0.3-30-1-2-0.5-0.8-20-5.rsml;48944.277;15;3437;229.624;0.745;0.549;1349;44834;33.729;0.229;17.06
671;sim-0.05-0.3-30-1-2-0.5-1-20-1.rsml;79522.234;15;4362;291.383;0.931;0.544;1709;74280;43.974;0.28;16.719
672;sim-0.05-0.3-30-1-2-0.5-1-20-2.rsml;79282.227;15;4359;291.219;0.931;0.543;1709;74053;43.835;0.279;16.651
673;sim-0.05-0.3-30-1-2-0.5-1-20-3.rsml;79621.18;15;4363;291.393;0.931;0.546;1709;74360;44.032;0.279;16.794
674;sim-0.05-0.3-30-1-2-0.5-1-20-4.rsml;79448.688;15;4362;291.318;0.931;0.544;1709;74225;43.931;0.28;16.474
675;sim-0.05-0.3-30-1-2-0.5-1-20-5.rsml;79530.977;15;4363;291.334;0.931;0.542;1709;74291;43.98;0.279;16.724
676;sim-0.05-0.3-30-1-2-1-0.6-20-1.rsml;22127.404;15;2510;167.799;0.559;0.552;860;19186;22.803;0.177;39.077
677;sim-0.05-0.3-30-1-2-1-0.6-20-2.rsml;22265.662;15;2509;167.641;0.559;0.554;860;19318;22.966;0.177;38.144
678;sim-0.05-0.3-30-1-2-1-0.6-20-3.rsml;22039.305;15;2509;167.687;0.559;0.55;862;19088;22.65;0.177;38.393
679;sim-0.05-0.3-30-1-2-1-0.6-20-4.rsml;22425.039;15;2516;168.21;0.559;0.55;860;19476;23.142;0.178;39.621
680;sim-0.05-0.3-30-1-2-1-0.6-20-5.rsml;22476.885;15;2513;167.85;0.559;0.55;860;19524;23.208;0.177;39.027
681;sim-0.05-0.3-30-1-2-1-0.8-20-1.rsml;44181.066;15;3440;229.875;0.745;0.544;1349;40051;30.195;0.229;36.52
682;sim-0.05-0.3-30-1-2-1-0.8-20-2.rsml;44147.828;15;3439;229.659;0.745;0.547;1349;40028;30.173;0.228;37.232
683;sim-0.05-0.3-30-1-2-1-0.8-20-3.rsml;44374.172;15;3433;229.495;0.745;0.549;1349;40264;30.342;0.229;38.003
684;sim-0.05-0.3-30-1-2-1-0.8-20-4.rsml;44350.906;15;3439;229.696;0.745;0.545;1349;40238;30.323;0.229;37.918
685;sim-0.05-0.3-30-1-2-1-0.8-20-5.rsml;43910.527;15;3432;229.278;0.745;0.546;1349;39806;30.001;0.228;37.188
686;sim-0.05-0.3-30-1-2-1-1-20-1.rsml;73011.633;15;4355;290.945;0.931;0.544;1709;67779;40.168;0.28;35.313
687;sim-0.05-0.3-30-1-2-1-1-20-2.rsml;72939.789;15;4362;291.356;0.931;0.544;1709;67700;40.123;0.279;35.594
688;sim-0.05-0.3-30-1-2-1-1-20-3.rsml;73635.961;15;4366;291.642;0.931;0.541;1709;68395;40.527;0.28;36.301
689;sim-0.05-0.3-30-1-2-1-1-20-4.rsml;73754.898;15;4356;291.023;0.931;0.545;1709;68531;40.602;0.28;36.687
690;sim-0.05-0.3-30-1-2-1-1-20-5.rsml;73006.547;15;4365;291.46;0.931;0.542;1709;67784;40.161;0.279;36.478
691;sim-0.05-0.3-30-1-4-0.5-0.6-20-1.rsml;13636.348;15;2504;167.41;0.559;0.302;429;10917;25.933;0.178;18.669
692;sim-0.05-0.3-30-1-4-0.5-0.6-20-2.rsml;13782.874;15;2510;167.871;0.559;0.299;429;11057;26.258;0.178;18.768
693;sim-0.05-0.3-30-1-4-0.5-0.6-20-3.rsml;13724.358;15;2506;167.684;0.559;0.3;429;10990;26.128;0.178;17.719
694;sim-0.05-0.3-30-1-4-0.5-0.6-20-4.rsml;13612.629;15;2510;167.866;0.559;0.298;430;10878;25.801;0.178;17.035
695;sim-0.05-0.3-30-1-4-0.5-0.6-20-5.rsml;13674.037;15;2506;167.575;0.559;0.298;430;10945;25.954;0.179;18.737
696;sim-0.05-0.3-30-1-4-0.5-0.8-20-1.rsml;26294.307;15;3442;230.033;0.745;0.286;676;22506;33.793;0.23;17.604
697;sim-0.05-0.3-30-1-4-0.5-0.8-20-2.rsml;26278.436;15;3428;229.046;0.745;0.29;676;22500;33.791;0.23;17.605
698;sim-0.05-0.3-30-1-4-0.5-0.8-20-3.rsml;26142.213;15;3435;229.508;0.745;0.287;676;22336;33.579;0.23;17.869
699;sim-0.05-0.3-30-1-4-0.5-0.8-20-4.rsml;26120.607;15;3429;229.034;0.745;0.289;676;22343;33.558;0.23;17.138
700;sim-0.05-0.3-30-1-4-0.5-0.8-20-5.rsml;26192.338;15;3437;229.652;0.745;0.288;676;22405;33.65;0.23;17.542
701;sim-0.05-0.3-30-1-4-0.5-1-20-1.rsml;41937.184;15;4362;291.395;0.931;0.282;856;37134;43.886;0.281;16.921
702;sim-0.05-0.3-30-1-4-0.5-1-20-2.rsml;41815.465;15;4362;291.336;0.931;0.282;856;36998;43.745;0.281;17.012
703;sim-0.05-0.3-30-1-4-0.5-1-20-3.rsml;41998.27;15;4360;291.194;0.931;0.282;856;37201;43.961;0.281;17.297
704;sim-0.05-0.3-30-1-4-0.5-1-20-4.rsml;41856.34;15;4356;290.928;0.931;0.283;856;37055;43.8;0.281;16.687
705;sim-0.05-0.3-30-1-4-0.5-1-20-5.rsml;41894.547;15;4363;291.37;0.931;0.282;856;37084;43.836;0.281;17.014
706;sim-0.05-0.3-30-1-4-1-0.6-20-1.rsml;12273.218;15;2518;168.261;0.559;0.296;429;9539;22.726;0.178;39.38
707;sim-0.05-0.3-30-1-4-1-0.6-20-2.rsml;12594.943;15;2498;167.103;0.559;0.303;430;9873;23.461;0.179;40.146
708;sim-0.05-0.3-30-1-4-1-0.6-20-3.rsml;12436.268;15;2509;167.645;0.559;0.3;429;9702;23.127;0.178;40.268
709;sim-0.05-0.3-30-1-4-1-0.6-20-4.rsml;12327.97;15;2518;168.349;0.559;0.297;429;9591;22.85;0.179;39.395
710;sim-0.05-0.3-30-1-4-1-0.6-20-5.rsml;12298.054;15;2512;167.944;0.559;0.297;429;9574;22.795;0.179;39.019
711;sim-0.05-0.3-30-1-4-1-0.8-20-1.rsml;23649.869;15;3435;229.558;0.745;0.289;676;19869;29.891;0.23;37.157
712;sim-0.05-0.3-30-1-4-1-0.8-20-2.rsml;23891.227;15;3440;229.793;0.745;0.287;676;20107;30.243;0.23;38.214
713;sim-0.05-0.3-30-1-4-1-0.8-20-3.rsml;23831.996;15;3438;229.705;0.745;0.286;676;20043;30.157;0.229;38.252
714;sim-0.05-0.3-30-1-4-1-0.8-20-4.rsml;23791.795;15;3438;229.635;0.745;0.287;676;20014;30.1;0.23;37.823
715;sim-0.05-0.3-30-1-4-1-0.8-20-5.rsml;23931.41;15;3440;229.76;0.745;0.287;676;20157;30.303;0.23;38.277
716;sim-0.05-0.3-30-1-4-1-1-20-1.rsml;38789.121;15;4356;290.891;0.931;0.283;856;33996;40.217;0.281;36.386
717;sim-0.05-0.3-30-1-4-1-1-20-2.rsml;38727.621;15;4361;291.148;0.931;0.283;856;33923;40.141;0.28;36.77
718;sim-0.05-0.3-30-1-4-1-1-20-3.rsml;38627.523;15;4361;291.18;0.931;0.283;856;33842;40.023;0.281;36.447
719;sim-0.05-0.3-30-1-4-1-1-20-4.rsml;38473.832;15;4357;290.939;0.931;0.283;856;33683;39.848;0.28;36.448
720;sim-0.05-0.3-30-1-4-1-1-20-5.rsml;38660.02;15;4361;291.256;0.931;0.282;856;33855;40.06;0.281;36.061
721;sim-0.05-0.4-10-0.3-2-0.5-0.6-20-1.rsml;757.45;5;211;42.658;0.559;0.515;50;523;10.883;0.224;18.321
722;sim-0.05-0.4-10-0.3-2-0.5-0.6-20-2.rsml;765.006;5;210;42.398;0.559;0.517;50;529;11.06;0.225;17.014
723;sim-0.05-0.4-10-0.3-2-0.5-0.6-20-3.rsml;753.411;5;208;42.013;0.559;0.546;50;523;10.867;0.225;20.062
724;sim-0.05-0.4-10-0.3-2-0.5-0.6-20-4.rsml;754.243;5;205;41.461;0.559;0.537;49;523;11.162;0.226;18.006
725;sim-0.05-0.4-10-0.3-2-0.5-0.6-20-5.rsml;732.767;5;206;41.743;0.559;0.561;48;504;10.918;0.223;18.353
726;sim-0.05-0.4-10-0.3-2-0.5-0.8-20-1.rsml;1522.709;5;286;57.862;0.745;0.551;87;1193;14.177;0.293;16.088
727;sim-0.05-0.4-10-0.3-2-0.5-0.8-20-2.rsml;1533.519;5;288;58.013;0.745;0.551;87;1196;14.293;0.292;15.739
728;sim-0.05-0.4-10-0.3-2-0.5-0.8-20-3.rsml;1520.676;5;288;58.011;0.745;0.55;87;1189;14.145;0.293;15.52
729;sim-0.05-0.4-10-0.3-2-0.5-0.8-20-4.rsml;1514.584;5;284;57.321;0.745;0.55;87;1183;14.115;0.292;16.593
730;sim-0.05-0.4-10-0.3-2-0.5-0.8-20-5.rsml;1509.472;5;289;58.089;0.745;0.555;87;1183;14.012;0.292;16.994
731;sim-0.05-0.4-10-0.3-2-0.5-1-20-1.rsml;2407.969;5;365;73.478;0.931;0.565;113;1986;18.058;0.36;16.343
732;sim-0.05-0.4-10-0.3-2-0.5-1-20-2.rsml;2426.294;5;366;73.621;0.931;0.561;113;2001;18.214;0.36;17.019
733;sim-0.05-0.4-10-0.3-2-0.5-1-20-3.rsml;2372.393;5;364;73.107;0.931;0.554;113;1948;17.76;0.36;17.403
734;sim-0.05-0.4-10-0.3-2-0.5-1-20-4.rsml;2401.672;5;366;73.731;0.931;0.554;113;1974;17.991;0.361;16.727
735;sim-0.05-0.4-10-0.3-2-0.5-1-20-5.rsml;2388.174;5;367;73.868;0.931;0.546;113;1961;17.866;0.36;15.998
736;sim-0.05-0.4-10-0.3-2-1-0.6-20-1.rsml;682.584;5;209;42.116;0.559;0.546;48;449;9.833;0.225;37.162
737;sim-0.05-0.4-10-0.3-2-1-0.6-20-2.rsml;663.633;5;205;41.395;0.559;0.541;49;430;9.32;0.224;36.021
738;sim-0.05-0.4-10-0.3-2-1-0.6-20-3.rsml;627.474;5;203;41.28;0.559;0.539;49;399;8.593;0.223;37.874
739;sim-0.05-0.4-10-0.3-2-1-0.6-20-4.rsml;680.76;5;206;41.471;0.559;0.544;49;448;9.661;0.226;42.015
740;sim-0.05-0.4-10-0.3-2-1-0.6-20-5.rsml;667.05;5;207;41.932;0.559;0.541;47;437;9.732;0.226;37.632
741;sim-0.05-0.4-10-0.3-2-1-0.8-20-1.rsml;1380.093;5;288;57.887;0.745;0.546;87;1048;12.536;0.291;38.939
742;sim-0.05-0.4-10-0.3-2-1-0.8-20-2.rsml;1361.784;5;287;57.774;0.745;0.549;87;1030;12.332;0.292;39.091
743;sim-0.05-0.4-10-0.3-2-1-0.8-20-3.rsml;1332.987;5;288;58.154;0.745;0.544;87;996;11.979;0.295;36.892
744;sim-0.05-0.4-10-0.3-2-1-0.8-20-4.rsml;1377.988;5;285;57.654;0.745;0.565;87;1047;12.525;0.293;39.279
745;sim-0.05-0.4-10-0.3-2-1-0.8-20-5.rsml;1353.245;5;285;57.689;0.745;0.567;87;1023;12.239;0.291;40.428
746;sim-0.05-0.4-10-0.3-2-1-1-20-1.rsml;2206.074;5;366;73.799;0.931;0.543;113;1783;16.257;0.359;38.144
747;sim-0.05-0.4-10-0.3-2-1-1-20-2.rsml;2216.219;5;367;73.939;0.931;0.543;113;1791;16.341;0.36;35.726
748;sim-0.05-0.4-10-0.3-2-1-1-20-3.rsml;2241.082;5;367;73.787;0.931;0.553;113;1818;16.568;0.361;37.714
749;sim-0.05-0.4-10-0.3-2-1-1-20-4.rsml;2167.092;5;365;73.402;0.931;0.574;113;1745;15.93;0.36;37.362
750;sim-0.05-0.4-10-0.3-2-1-1-20-5.rsml;2190.701;5;367;74.172;0.931;0.539;113;1764;16.105;0.359;35.083
751;sim-0.05-0.4-10-0.3-4-0.5-0.6-20-1.rsml;448.746;5;208;41.907;0.559;0.351;23;228;10.401;0.224;16.378
752;sim-0.05-0.4-10-0.3-4-0.5-0.6-20-2.rsml;472.819;5;205;41.366;0.559;0.338;23;253;11.565;0.223;17.609
753;sim-0.05-0.4-10-0.3-4-0.5-0.6-20-3.rsml;472.624;5;210;42.396;0.559;0.326;24;249;10.86;0.225;14.187
754;sim-0.05-0.4-10-0.3-4-0.5-0.6-20-4.rsml;470.225;5;207;41.925;0.559;0.337;23;249;11.33;0.224;16.086
755;sim-0.05-0.4-10-0.3-4-0.5-0.6-20-5.rsml;476.194;5;211;42.555;0.559;0.325;24;252;10.976;0.224;19.297
756;sim-0.05-0.4-10-0.3-4-0.5-0.8-20-1.rsml;882.559;5;283;57.206;0.745;0.299;42;576;14.203;0.293;16.361
757;sim-0.05-0.4-10-0.3-4-0.5-0.8-20-2.rsml;892.593;5;284;57.062;0.745;0.302;42;587;14.459;0.297;16.596
758;sim-0.05-0.4-10-0.3-4-0.5-0.8-20-3.rsml;880.266;5;284;57.428;0.745;0.299;42;575;14.122;0.29;17.605
759;sim-0.05-0.4-10-0.3-4-0.5-0.8-20-4.rsml;875.706;5;288;57.954;0.745;0.297;42;564;13.951;0.29;15.526
760;sim-0.05-0.4-10-0.3-4-0.5-0.8-20-5.rsml;888.011;5;289;58.181;0.745;0.298;42;574;14.217;0.294;15.876
761;sim-0.05-0.4-10-0.3-4-0.5-1-20-1.rsml;1381.182;5;367;73.909;0.931;0.289;56;984;18.065;0.361;16.269
762;sim-0.05-0.4-10-0.3-4-0.5-1-20-2.rsml;1381.878;5;366;73.856;0.931;0.287;56;985;18.082;0.361;15.79
763;sim-0.05-0.4-10-0.3-4-0.5-1-20-3.rsml;1382.553;5;367;73.762;0.931;0.289;56;986;18.103;0.361;16.492
764;sim-0.05-0.4-10-0.3-4-0.5-1-20-4.rsml;1367.216;5;367;73.78;0.931;0.29;56;969;17.827;0.363;13.149
765;sim-0.05-0.4-10-0.3-4-0.5-1-20-5.rsml;1344.134;5;366;73.58;0.931;0.29;56;946;17.433;0.357;14.999
766;sim-0.05-0.4-10-0.3-4-1-0.6-20-1.rsml;444.511;5;207;41.876;0.559;0.337;24;224;9.797;0.226;37.987
767;sim-0.05-0.4-10-0.3-4-1-0.6-20-2.rsml;446.586;5;207;41.774;0.559;0.332;24;223;9.905;0.226;40.979
768;sim-0.05-0.4-10-0.3-4-1-0.6-20-3.rsml;444.706;5;205;41.453;0.559;0.34;24;226;9.893;0.228;35.822
769;sim-0.05-0.4-10-0.3-4-1-0.6-20-4.rsml;422.76;5;207;41.816;0.559;0.33;23;203;9.29;0.224;36.362
770;sim-0.05-0.4-10-0.3-4-1-0.6-20-5.rsml;426.13;5;208;41.894;0.559;0.339;23;206;9.42;0.225;34.39
771;sim-0.05-0.4-10-0.3-4-1-0.8-20-1.rsml;808.67;5;284;57.116;0.745;0.303;42;499;12.455;0.289;42.671
772;sim-0.05-0.4-10-0.3-4-1-0.8-20-2.rsml;834.156;5;288;58.335;0.745;0.294;42;523;12.916;0.293;39.159
773;sim-0.05-0.4-10-0.3-4-1-0.8-20-3.rsml;813.881;5;284;57.428;0.745;0.3;42;504;12.541;0.29;41.26
774;sim-0.05-0.4-10-0.3-4-1-0.8-20-4.rsml;816.247;5;287;57.796;0.745;0.298;42;507;12.554;0.294;36.373
775;sim-0.05-0.4-10-0.3-4-1-0.8-20-5.rsml;809.45;5;286;57.721;0.745;0.303;42;500;12.401;0.291;39.798
776;sim-0.05-0.4-10-0.3-4-1-1-20-1.rsml;1265.701;5;364;73.549;0.931;0.291;56;871;16.035;0.357;36.445
777;sim-0.05-0.4-10-0.3-4-1-1-20-2.rsml;1264.004;5;364;73.303;0.931;0.288;56;869;16.027;0.36;34.356
778;sim-0.05-0.4-10-0.3-4-1-1-20-3.rsml;1257.026;5;368;73.951;0.931;0.288;56;860;15.844;0.359;35.024
779;sim-0.05-0.4-10-0.3-4-1-1-20-4.rsml;1244.307;5;363;73.271;0.931;0.291;56;847;15.678;0.36;36.177
780;sim-0.05-0.4-10-0.3-4-1-1-20-5.rsml;1247.715;5;366;73.642;0.931;0.29;56;848;15.705;0.357;36.427
781;sim-0.05-0.4-10-1-2-0.5-0.6-20-1.rsml;3383.344;15;803;54.102;0.559;0.537;216;2468;11.907;0.225;17.746
782;sim-0.05-0.4-10-1-2-0.5-0.6-20-2.rsml;3461.778;15;800;53.766;0.559;0.547;221;2547;12.015;0.226;19.486
783;sim-0.05-0.4-10-1-2-0.5-0.6-20-3.rsml;3384.008;15;795;53.49;0.559;0.542;214;2475;12.064;0.227;18.226
784;sim-0.05-0.4-10-1-2-0.5-0.6-20-4.rsml;3383.851;15;796;53.527;0.559;0.558;216;2469;11.949;0.226;19.322
785;sim-0.05-0.4-10-1-2-0.5-0.6-20-5.rsml;3421.285;15;796;53.467;0.559;0.545;216;2521;12.126;0.226;19.017
786;sim-0.05-0.4-10-1-2-0.5-0.8-20-1.rsml;6907.247;15;1117;74.973;0.745;0.547;378;5599;15.298;0.292;16.85
787;sim-0.05-0.4-10-1-2-0.5-0.8-20-2.rsml;6858.335;15;1107;74.382;0.745;0.558;378;5559;15.192;0.292;17.965
788;sim-0.05-0.4-10-1-2-0.5-0.8-20-3.rsml;6920.792;15;1110;74.563;0.745;0.555;378;5617;15.35;0.293;18.048
789;sim-0.05-0.4-10-1-2-0.5-0.8-20-4.rsml;6946.725;15;1110;74.473;0.745;0.555;378;5633;15.422;0.293;17.687
790;sim-0.05-0.4-10-1-2-0.5-0.8-20-5.rsml;6994.825;15;1119;75.114;0.745;0.548;378;5682;15.524;0.293;17.742
791;sim-0.05-0.4-10-1-2-0.5-1-20-1.rsml;11072.369;15;1416;94.982;0.931;0.551;483;9391;19.974;0.362;17.363
792;sim-0.05-0.4-10-1-2-0.5-1-20-2.rsml;11098.352;15;1415;94.82;0.931;0.558;483;9432;20.033;0.363;16.569
793;sim-0.05-0.4-10-1-2-0.5-1-20-3.rsml;11048.922;15;1416;94.918;0.931;0.554;483;9373;19.928;0.361;17.249
794;sim-0.05-0.4-10-1-2-0.5-1-20-4.rsml;11045.722;15;1415;94.935;0.931;0.552;483;9376;19.921;0.362;17.044
795;sim-0.05-0.4-10-1-2-0.5-1-20-5.rsml;11004.402;15;1413;94.77;0.931;0.555;483;9339;19.84;0.362;16.765
796;sim-0.05-0.4-10-1-2-1-0.6-20-1.rsml;3049.455;15;800;53.798;0.559;0.554;214;2137;10.479;0.227;40.012
797;sim-0.05-0.4-10-1-2-1-0.6-20-2.rsml;3058.297;15;788;53.04;0.559;0.571;217;2154;10.427;0.226;40.664
798;sim-0.05-0.4-10-1-2-1-0.6-20-3.rsml;3079.274;15;793;53.511;0.559;0.555;216;2167;10.54;0.226;40.012
799;sim-0.05-0.4-10-1-2-1-0.6-20-4.rsml;3031.755;15;797;53.601;0.559;0.544;215;2119;10.362;0.226;41.305
800;sim-0.05-0.4-10-1-2-1-0.6-20-5.rsml;2989.84;15;785;52.731;0.559;0.545;210;2102;10.471;0.225;39.587
801;sim-0.05-0.4-10-1-2-1-0.8-20-1.rsml;6280.796;15;1109;74.445;0.745;0.555;378;4983;13.662;0.293;38.795
802;sim-0.05-0.4-10-1-2-1-0.8-20-2.rsml;6183.491;15;1109;74.422;0.745;0.555;378;4876;13.405;0.292;38.821
803;sim-0.05-0.4-10-1-2-1-0.8-20-3.rsml;6202.756;15;1103;74.113;0.745;0.563;378;4898;13.468;0.293;39.78
804;sim-0.05-0.4-10-1-2-1-0.8-20-4.rsml;6200.088;15;1110;74.581;0.745;0.554;378;4898;13.443;0.293;38.371
805;sim-0.05-0.4-10-1-2-1-0.8-20-5.rsml;6256.389;15;1114;74.752;0.745;0.553;378;4948;13.585;0.293;37.678
806;sim-0.05-0.4-10-1-2-1-1-20-1.rsml;9894.91;15;1410;94.664;0.931;0.556;483;8237;17.546;0.361;35.796
807;sim-0.05-0.4-10-1-2-1-1-20-2.rsml;9911.493;15;1414;94.755;0.931;0.552;483;8244;17.578;0.362;35.453
808;sim-0.05-0.4-10-1-2-1-1-20-3.rsml;9995.159;15;1418;94.972;0.931;0.55;483;8330;17.744;0.361;36.933
809;sim-0.05-0.4-10-1-2-1-1-20-4.rsml;10024.503;15;1418;95.085;0.931;0.55;483;8348;17.802;0.361;36.779
810;sim-0.05-0.4-10-1-2-1-1-20-5.rsml;10118.931;15;1421;95.245;0.931;0.551;483;8443;17.992;0.362;36.53
811;sim-0.05-0.4-10-1-4-0.5-0.6-20-1.rsml;2068.545;15;800;53.722;0.559;0.35;107;1211;11.801;0.229;18.638
812;sim-0.05-0.4-10-1-4-0.5-0.6-20-2.rsml;2056.127;15;796;53.552;0.559;0.352;108;1204;11.6;0.226;19.935
813;sim-0.05-0.4-10-1-4-0.5-0.6-20-3.rsml;2072.466;15;802;53.893;0.559;0.363;106;1213;11.925;0.228;19.272
814;sim-0.05-0.4-10-1-4-0.5-0.6-20-4.rsml;2067.497;15;808;54.31;0.559;0.326;106;1208;11.819;0.227;20.102
815;sim-0.05-0.4-10-1-4-0.5-0.6-20-5.rsml;2073.26;15;789;53.143;0.559;0.36;108;1220;11.816;0.227;19.177
816;sim-0.05-0.4-10-1-4-0.5-0.8-20-1.rsml;3975.162;15;1113;74.604;0.745;0.314;187;2764;15.273;0.294;17.112
817;sim-0.05-0.4-10-1-4-0.5-0.8-20-2.rsml;4010.948;15;1114;74.85;0.745;0.311;187;2793;15.445;0.295;18.344
818;sim-0.05-0.4-10-1-4-0.5-0.8-20-3.rsml;3986.063;15;1110;74.666;0.745;0.314;187;2772;15.327;0.294;18.914
819;sim-0.05-0.4-10-1-4-0.5-0.8-20-4.rsml;3937.401;15;1111;74.513;0.745;0.315;187;2729;15.079;0.294;17.496
820;sim-0.05-0.4-10-1-4-0.5-0.8-20-5.rsml;3947.817;15;1110;74.49;0.745;0.313;187;2739;15.136;0.293;17.645
821;sim-0.05-0.4-10-1-4-0.5-1-20-1.rsml;6108.233;15;1413;94.659;0.931;0.308;241;4571;19.454;0.363;17.734
822;sim-0.05-0.4-10-1-4-0.5-1-20-2.rsml;6194.8;15;1418;94.88;0.931;0.308;241;4649;19.799;0.364;17.526
823;sim-0.05-0.4-10-1-4-0.5-1-20-3.rsml;6123.542;15;1416;94.928;0.931;0.305;241;4586;19.501;0.363;16.794
824;sim-0.05-0.4-10-1-4-0.5-1-20-4.rsml;6201.096;15;1417;94.83;0.931;0.306;241;4653;19.828;0.363;17.551
825;sim-0.05-0.4-10-1-4-0.5-1-20-5.rsml;6150.25;15;1414;94.819;0.931;0.308;241;4615;19.618;0.364;17.66
826;sim-0.05-0.4-10-1-4-1-0.6-20-1.rsml;1968.933;15;796;53.533;0.559;0.356;107;1112;10.897;0.228;42.77
827;sim-0.05-0.4-10-1-4-1-0.6-20-2.rsml;1891.227;15;801;53.755;0.559;0.335;106;1035;10.235;0.228;38.895
828;sim-0.05-0.4-10-1-4-1-0.6-20-3.rsml;1874.986;15;791;53.299;0.559;0.372;106;1020;10.146;0.226;39.302
829;sim-0.05-0.4-10-1-4-1-0.6-20-4.rsml;1920.902;15;803;53.852;0.559;0.346;108;1060;10.307;0.228;38.615
830;sim-0.05-0.4-10-1-4-1-0.6-20-5.rsml;1893.416;15;799;53.693;0.559;0.351;106;1029;10.264;0.226;39.407
831;sim-0.05-0.4-10-1-4-1-0.8-20-1.rsml;3597.112;15;1111;74.562;0.745;0.316;187;2385;13.255;0.295;37.544
832;sim-0.05-0.4-10-1-4-1-0.8-20-2.rsml;3598.222;15;1115;74.71;0.745;0.315;187;2390;13.249;0.294;37.742
833;sim-0.05-0.4-10-1-4-1-0.8-20-3.rsml;3615.652;15;1114;74.837;0.745;0.312;187;2397;13.332;0.292;39.43
834;sim-0.05-0.4-10-1-4-1-0.8-20-4.rsml;3672.209;15;1110;74.382;0.745;0.315;187;2464;13.671;0.293;40.762
835;sim-0.05-0.4-10-1-4-1-0.8-20-5.rsml;3650.539;15;1109;74.472;0.745;0.315;187;2438;13.548;0.294;39.574
836;sim-0.05-0.4-10-1-4-1-1-20-1.rsml;5740.399;15;1418;95.051;0.931;0.304;241;4197;17.903;0.363;37.571
837;sim-0.05-0.4-10-1-4-1-1-20-2.rsml;5688.115;15;1416;94.884;0.931;0.307;241;4144;17.697;0.364;37.303
838;sim-0.05-0.4-10-1-4-1-1-20-3.rsml;5614.1;15;1422;95.24;0.931;0.304;241;4065;17.367;0.362;36.839
839;sim-0.05-0.4-10-1-4-1-1-20-4.rsml;5657.108;15;1420;95.116;0.931;0.304;241;4106;17.553;0.363;36.683
840;sim-0.05-0.4-10-1-4-1-1-20-5.rsml;5556.833;15;1413;94.735;0.931;0.308;241;4019;17.161;0.364;34.075
841;sim-0.05-0.4-20-0.3-2-0.5-0.6-20-1.rsml;3220.605;5;430;86.465;0.559;0.554;132;2721;21.123;0.223;15.842
842;sim-0.05-0.4-20-0.3-2-0.5-0.6-20-2.rsml;3204.562;5;429;86.278;0.559;0.549;132;2707;21.009;0.224;17.037
